"id","idade","sexo","dependentes","escolaridade","estado_civil","salario_anual","tipo_cartao","meses_de_relacionamento","qtd_produtos","iteracoes_12m","meses_inativo_12m","limite_credito","valor_transacoes_12m","qtd_transacoes_12m"
"714,276,408.00","52.00","F","3.00","sem educacao formal","solteiro","$40K - $60K","blue","36.00","2.00","3.00","3.00","1,915.70","2,264.25","39.00"
"719,953,383.00","38.00","F","4.00","graduacao","solteiro","menos que $40K","blue","27.00","2.00","3.00","3.00","1,438.12","4,564.88","79.00"
"718,795,083.00","44.00","F","2.00","mestrado","casado","na","blue","26.00","2.00","3.00","1.00","2,006.05","5,337.64","85.00"
"720,503,508.00","44.00","F","1.00","sem educacao formal","divorciado","menos que $40K","blue","37.00","1.00","3.00","2.00","5,594.75","5,220.36","75.00"
"770,762,133.00","52.00","F","3.00","ensino medio","casado","na","blue","38.00","2.00","2.00","1.00","3,505.61","5,034.93","79.00"
"713,555,133.00","56.00","F","3.00","ensino medio","na","menos que $40K","blue","44.00","4.00","2.00","3.00","1,667.58","2,424.77","40.00"
"711,232,608.00","47.00","F","5.00","ensino medio","solteiro","menos que $40K","blue","36.00","2.00","2.00","3.00","1,636.52","2,235.97","35.00"
"780,322,908.00","52.00","F","3.00","na","casado","menos que $40K","blue","38.00","1.00","3.00","2.00","3,281.93","4,431.87","67.00"
"708,207,783.00","50.00","F","3.00","ensino medio","solteiro","menos que $40K","blue","42.00","1.00","2.00","3.00","1,477.09","4,680.24","80.00"
"719,590,458.00","44.00","F","4.00","mestrado","casado","menos que $40K","blue","36.00","6.00","3.00","3.00","1,905.47","3,121.00","46.00"
"778,679,883.00","39.00","M","2.00","mestrado","solteiro","$60K - $80K","blue","19.00","1.00","1.00","2.00","6,146.63","3,645.29","76.00"
"780,230,208.00","53.00","M","2.00","graduacao","casado","$40K - $60K","blue","40.00","2.00","0.00","3.00","2,672.94","4,766.30","75.00"
"827,703,258.00","42.00","M","4.00","ensino medio","casado","$60K - $80K","blue","38.00","2.00","2.00","2.00","13,426.30","4,674.36","66.00"
"807,379,833.00","48.00","M","3.00","mestrado","divorciado","$40K - $60K","blue","43.00","2.00","3.00","3.00","9,104.10","2,563.21","34.00"
"711,178,383.00","47.00","M","2.00","doutorado","casado","$80K - $120K","blue","35.00","1.00","1.00","3.00","30,300.71","4,146.20","64.00"
"712,203,333.00","51.00","M","3.00","mestrado","casado","$80K - $120K","blue","39.00","1.00","1.00","2.00","7,088.75","4,691.13","76.00"
"709,261,383.00","56.00","F","3.00","mestrado","casado","$40K - $60K","blue","36.00","2.00","2.00","3.00","1,872.27","4,970.70","81.00"
"715,829,358.00","33.00","F","4.00","graduacao","casado","$40K - $60K","blue","26.00","1.00","3.00","2.00","2,874.57","4,794.46","88.00"
"713,213,133.00","36.00","M","2.00","mestrado","solteiro","$40K - $60K","blue","36.00","2.00","1.00","2.00","6,763.64","4,972.60","76.00"
"778,860,783.00","57.00","M","2.00","na","divorciado","$120K +","blue","38.00","1.00","4.00","2.00","24,379.46","2,836.95","41.00"
"779,442,783.00","39.00","F","1.00","mestrado","solteiro","menos que $40K","blue","21.00","1.00","1.00","2.00","2,867.15","4,445.50","89.00"
"780,008,358.00","59.00","M","0.00","sem educacao formal","na","$60K - $80K","blue","48.00","2.00","2.00","6.00","13,172.76","2,598.07","47.00"
"721,274,208.00","41.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","36.00","4.00","3.00","3.00","2,201.46","2,408.88","38.00"
"714,076,683.00","29.00","F","0.00","graduacao","casado","menos que $40K","blue","19.00","2.00","2.00","1.00","3,261.21","2,461.54","54.00"
"788,791,383.00","39.00","F","3.00","ensino medio","casado","$40K - $60K","blue","21.00","1.00","1.00","2.00","5,027.54","4,850.42","70.00"
"709,459,608.00","47.00","F","2.00","na","na","$40K - $60K","blue","36.00","1.00","3.00","3.00","1,811.73","5,390.17","87.00"
"711,560,058.00","49.00","M","1.00","ensino medio","casado","$60K - $80K","blue","36.00","2.00","2.00","3.00","2,465.09","4,806.50","83.00"
"717,657,333.00","43.00","F","3.00","mestrado","solteiro","menos que $40K","blue","36.00","1.00","3.00","3.00","7,584.87","4,783.59","65.00"
"812,218,908.00","46.00","F","2.00","na","casado","menos que $40K","blue","36.00","2.00","2.00","3.00","4,065.17","2,899.08","51.00"
"787,482,033.00","60.00","M","1.00","ensino medio","divorciado","$80K - $120K","blue","48.00","1.00","3.00","5.00","28,930.69","2,251.48","27.00"
"779,141,658.00","48.00","M","4.00","mestrado","casado","$80K - $120K","blue","33.00","1.00","2.00","3.00","4,963.77","4,989.51","78.00"
"813,810,333.00","50.00","M","3.00","doutorado","casado","$60K - $80K","blue","45.00","6.00","3.00","4.00","2,049.21","2,703.70","54.00"
"789,613,083.00","47.00","M","3.00","sem educacao formal","divorciado","$60K - $80K","blue","41.00","2.00","3.00","3.00","1,943.44","5,108.54","81.00"
"794,540,883.00","56.00","F","1.00","doutorado","casado","$40K - $60K","blue","38.00","1.00","1.00","2.00","3,485.29","4,776.05","87.00"
"811,889,808.00","43.00","M","3.00","mestrado","casado","$80K - $120K","blue","38.00","3.00","1.00","5.00","23,459.23","7,279.27","83.00"
"720,509,433.00","51.00","F","2.00","graduacao","solteiro","menos que $40K","blue","31.00","2.00","3.00","1.00","2,306.64","3,776.18","70.00"
"715,091,208.00","42.00","M","3.00","ensino medio","casado","$80K - $120K","blue","36.00","2.00","3.00","3.00","18,177.60","8,512.91","94.00"
"719,269,308.00","49.00","F","2.00","mestrado","na","menos que $40K","blue","36.00","3.00","3.00","1.00","3,252.38","7,418.93","90.00"
"718,200,333.00","47.00","F","3.00","sem educacao formal","solteiro","menos que $40K","blue","41.00","3.00","0.00","3.00","2,894.87","7,471.31","87.00"
"713,487,633.00","44.00","M","3.00","doutorado","casado","$80K - $120K","blue","32.00","3.00","2.00","4.00","34,516.96","7,663.58","91.00"
"789,363,408.00","44.00","M","3.00","ensino medio","casado","$120K +","silver","34.00","3.00","2.00","1.00","34,516.90","7,427.23","83.00"
"713,916,708.00","53.00","M","3.00","mestrado","solteiro","$120K +","gold","43.00","3.00","3.00","1.00","34,516.07","7,758.62","98.00"
"823,833,483.00","41.00","M","3.00","mestrado","solteiro","$40K - $60K","blue","37.00","3.00","2.00","3.00","7,839.17","7,904.23","83.00"
"717,756,258.00","49.00","M","2.00","na","casado","$120K +","blue","38.00","3.00","3.00","6.00","16,494.79","7,761.46","84.00"
"712,879,158.00","49.00","M","1.00","ensino medio","casado","$60K - $80K","gold","36.00","2.00","3.00","2.00","6,224.13","7,693.36","70.00"
"709,474,683.00","42.00","F","3.00","graduacao","casado","menos que $40K","blue","13.00","3.00","3.00","2.00","6,078.60","8,442.36","95.00"
"772,313,358.00","50.00","M","3.00","ensino medio","solteiro","$80K - $120K","blue","39.00","3.00","2.00","3.00","21,322.95","8,693.28","91.00"
"711,856,683.00","51.00","M","3.00","doutorado","casado","$40K - $60K","blue","36.00","2.00","3.00","3.00","1,590.69","7,352.31","80.00"
"718,530,258.00","52.00","F","3.00","sem educacao formal","divorciado","menos que $40K","blue","36.00","3.00","2.00","1.00","1,986.17","7,249.69","86.00"
"716,288,208.00","48.00","M","3.00","mestrado","solteiro","$60K - $80K","blue","36.00","2.00","1.00","1.00","15,618.40","7,549.01","77.00"
"718,712,583.00","44.00","M","2.00","sem educacao formal","casado","$80K - $120K","blue","33.00","3.00","1.00","1.00","34,496.33","8,092.67","80.00"
"806,432,433.00","40.00","F","2.00","ensino medio","solteiro","$40K - $60K","blue","35.00","2.00","2.00","1.00","2,544.80","8,006.52","88.00"
"720,074,583.00","42.00","M","1.00","mestrado","na","$80K - $120K","blue","36.00","2.00","2.00","1.00","4,765.54","7,380.75","76.00"
"768,848,658.00","43.00","F","3.00","na","solteiro","na","blue","37.00","2.00","1.00","3.00","16,583.66","7,823.20","87.00"
"709,895,508.00","42.00","M","3.00","mestrado","casado","menos que $40K","blue","36.00","2.00","1.00","2.00","6,153.69","7,434.59","92.00"
"711,542,358.00","42.00","F","4.00","ensino medio","casado","menos que $40K","gold","36.00","2.00","2.00","3.00","15,987.92","7,471.88","88.00"
"718,773,333.00","51.00","F","4.00","na","solteiro","menos que $40K","blue","40.00","3.00","2.00","2.00","5,139.70","7,548.32","89.00"
"816,832,383.00","61.00","F","1.00","ensino medio","solteiro","menos que $40K","blue","56.00","3.00","2.00","2.00","3,421.60","6,932.07","75.00"
"714,042,108.00","59.00","M","0.00","sem educacao formal","solteiro","$40K - $60K","blue","36.00","3.00","2.00","2.00","11,000.67","7,302.27","86.00"
"714,664,683.00","46.00","F","4.00","sem educacao formal","casado","menos que $40K","blue","37.00","3.00","3.00","3.00","2,490.67","8,178.19","91.00"
"713,894,358.00","51.00","M","2.00","doutorado","na","$80K - $120K","gold","46.00","2.00","2.00","3.00","34,516.90","7,889.38","98.00"
"715,436,883.00","48.00","F","3.00","doutorado","casado","menos que $40K","blue","36.00","2.00","1.00","2.00","2,490.88","7,719.68","86.00"
"715,260,558.00","44.00","F","4.00","ensino medio","solteiro","$40K - $60K","blue","36.00","3.00","2.00","2.00","2,055.49","7,674.30","80.00"
"713,664,258.00","56.00","M","2.00","na","solteiro","$40K - $60K","blue","48.00","2.00","1.00","2.00","14,344.31","7,359.42","85.00"
"713,364,783.00","42.00","F","1.00","doutorado","solteiro","menos que $40K","blue","28.00","3.00","0.00","3.00","3,453.99","8,108.73","85.00"
"718,078,008.00","40.00","M","2.00","graduacao","divorciado","$60K - $80K","blue","36.00","3.00","1.00","2.00","20,304.31","7,494.52","85.00"
"798,546,408.00","61.00","F","1.00","graduacao","solteiro","menos que $40K","blue","55.00","2.00","2.00","3.00","8,283.27","7,553.78","104.00"
"779,018,508.00","45.00","M","4.00","sem educacao formal","solteiro","$80K - $120K","blue","35.00","2.00","2.00","2.00","11,318.22","7,179.20","93.00"
"802,668,333.00","49.00","M","2.00","mestrado","solteiro","$80K - $120K","blue","43.00","2.00","3.00","3.00","2,384.51","3,512.46","50.00"
"718,320,933.00","47.00","M","3.00","sem educacao formal","casado","$60K - $80K","blue","36.00","2.00","1.00","3.00","11,919.82","8,257.28","96.00"
"789,016,983.00","45.00","F","3.00","ensino medio","casado","menos que $40K","blue","32.00","2.00","1.00","5.00","2,948.71","7,834.03","86.00"
"713,907,633.00","43.00","M","3.00","graduacao","na","$60K - $80K","blue","36.00","2.00","2.00","1.00","5,397.98","7,791.38","84.00"
"708,474,333.00","42.00","M","3.00","mestrado","casado","$60K - $80K","blue","29.00","3.00","1.00","3.00","12,294.06","7,906.37","87.00"
"778,894,233.00","42.00","M","5.00","ensino medio","na","$80K - $120K","blue","23.00","3.00","3.00","2.00","7,253.99","7,595.55","83.00"
"717,244,683.00","43.00","F","3.00","graduacao","casado","na","blue","36.00","3.00","3.00","3.00","21,922.95","7,409.68","89.00"
"711,410,958.00","40.00","M","3.00","ensino medio","casado","$60K - $80K","blue","28.00","2.00","3.00","2.00","13,452.78","7,582.83","69.00"
"799,711,833.00","50.00","F","3.00","graduacao","casado","na","blue","44.00","2.00","3.00","1.00","24,735.43","7,910.44","95.00"
"714,047,733.00","53.00","F","3.00","mestrado","solteiro","$40K - $60K","blue","45.00","2.00","1.00","2.00","4,942.50","7,460.92","85.00"
"710,061,783.00","49.00","M","1.00","mestrado","casado","$40K - $60K","blue","40.00","6.00","4.00","1.00","14,973.03","4,517.76","59.00"
"711,082,908.00","44.00","M","4.00","sem educacao formal","solteiro","$80K - $120K","blue","31.00","3.00","3.00","2.00","19,719.06","8,385.33","97.00"
"721,190,358.00","49.00","M","4.00","na","na","$80K - $120K","blue","29.00","2.00","2.00","2.00","29,690.97","7,640.47","86.00"
"712,760,208.00","42.00","F","4.00","mestrado","casado","na","blue","31.00","3.00","1.00","2.00","6,751.15","7,921.43","93.00"
"751,563,933.00","43.00","F","3.00","ensino medio","casado","menos que $40K","blue","36.00","3.00","2.00","3.00","9,484.14","7,242.19","95.00"
"815,498,733.00","51.00","F","3.00","na","solteiro","menos que $40K","blue","46.00","3.00","2.00","2.00","4,333.27","7,643.46","85.00"
"718,433,508.00","40.00","F","3.00","sem educacao formal","na","menos que $40K","blue","30.00","2.00","2.00","5.00","2,481.84","8,097.43","88.00"
"720,935,658.00","57.00","F","4.00","doutorado","solteiro","menos que $40K","blue","45.00","2.00","3.00","2.00","3,059.76","7,709.38","89.00"
"714,754,533.00","51.00","M","0.00","doutorado","solteiro","$120K +","platinum","44.00","3.00","3.00","2.00","34,516.06","8,012.60","87.00"
"714,713,508.00","49.00","M","2.00","doutorado","divorciado","$80K - $120K","blue","36.00","3.00","1.00","3.00","25,178.67","7,836.45","87.00"
"715,038,033.00","61.00","M","1.00","mestrado","solteiro","menos que $40K","blue","54.00","3.00","1.00","3.00","7,169.02","8,216.58","80.00"
"809,169,858.00","62.00","M","2.00","mestrado","solteiro","$60K - $80K","blue","56.00","2.00","2.00","3.00","18,224.49","7,728.41","93.00"
"718,379,358.00","39.00","M","1.00","na","solteiro","$80K - $120K","silver","28.00","3.00","3.00","1.00","34,516.98","8,453.56","90.00"
"779,456,508.00","52.00","M","2.00","mestrado","divorciado","$60K - $80K","blue","34.00","2.00","1.00","1.00","4,813.31","7,477.66","91.00"
"708,907,833.00","38.00","F","1.00","ensino medio","solteiro","na","blue","27.00","2.00","2.00","2.00","24,965.45","7,866.83","84.00"
"708,693,558.00","50.00","F","3.00","ensino medio","solteiro","menos que $40K","silver","38.00","3.00","2.00","2.00","12,569.49","7,344.78","95.00"
"718,665,933.00","43.00","M","3.00","na","divorciado","$120K +","blue","30.00","3.00","2.00","1.00","34,516.17","7,437.16","86.00"
"816,073,983.00","53.00","F","2.00","graduacao","solteiro","menos que $40K","blue","48.00","2.00","2.00","2.00","8,259.70","7,957.93","88.00"
"715,851,333.00","42.00","M","4.00","ensino medio","casado","$60K - $80K","blue","27.00","2.00","2.00","3.00","13,804.94","7,376.16","97.00"
"712,884,408.00","43.00","F","1.00","ensino medio","solteiro","na","blue","30.00","3.00","0.00","2.00","5,700.86","7,939.34","95.00"
"715,404,783.00","43.00","F","4.00","mestrado","casado","menos que $40K","blue","35.00","3.00","0.00","3.00","6,448.97","7,546.02","88.00"
"773,356,008.00","57.00","M","2.00","doutorado","divorciado","$60K - $80K","blue","51.00","2.00","3.00","3.00","5,479.81","7,960.79","86.00"
"789,525,408.00","50.00","F","0.00","sem educacao formal","casado","menos que $40K","blue","42.00","3.00","2.00","4.00","3,749.88","7,990.68","89.00"
"721,212,258.00","48.00","M","4.00","ensino medio","solteiro","$120K +","blue","40.00","2.00","3.00","3.00","30,210.17","7,403.54","88.00"
"719,625,933.00","41.00","M","3.00","mestrado","casado","$120K +","blue","36.00","2.00","1.00","2.00","5,807.81","8,000.86","96.00"
"714,304,458.00","44.00","M","3.00","ensino medio","casado","$60K - $80K","blue","36.00","2.00","1.00","2.00","3,605.24","6,800.22","78.00"
"819,975,183.00","44.00","F","4.00","graduacao","solteiro","$40K - $60K","silver","39.00","2.00","3.00","1.00","17,077.16","7,391.56","75.00"
"785,515,533.00","43.00","F","2.00","graduacao","casado","menos que $40K","blue","37.00","3.00","1.00","3.00","5,380.82","8,947.58","93.00"
"720,712,533.00","51.00","M","3.00","mestrado","casado","$80K - $120K","gold","36.00","2.00","3.00","1.00","34,516.60","7,499.63","88.00"
"709,861,008.00","47.00","M","4.00","doutorado","casado","$80K - $120K","blue","30.00","3.00","1.00","3.00","27,720.39","8,520.44","89.00"
"713,911,233.00","47.00","F","3.00","doutorado","solteiro","$40K - $60K","silver","39.00","3.00","1.00","2.00","18,341.06","7,584.22","85.00"
"712,580,958.00","38.00","M","1.00","ensino medio","solteiro","$120K +","blue","30.00","2.00","1.00","1.00","27,712.23","7,399.11","91.00"
"719,473,458.00","46.00","M","3.00","ensino medio","solteiro","$40K - $60K","blue","42.00","3.00","1.00","2.00","8,285.90","7,205.49","84.00"
"711,764,733.00","41.00","F","4.00","sem educacao formal","na","$40K - $60K","silver","36.00","3.00","3.00","2.00","19,704.13","7,766.76","81.00"
"794,124,708.00","47.00","M","2.00","mestrado","na","$80K - $120K","blue","41.00","2.00","2.00","2.00","21,325.79","7,053.16","69.00"
"780,707,733.00","41.00","M","1.00","mestrado","casado","$80K - $120K","blue","30.00","3.00","2.00","3.00","34,516.84","6,832.62","87.00"
"780,620,883.00","49.00","F","2.00","sem educacao formal","solteiro","$40K - $60K","blue","37.00","2.00","3.00","1.00","7,045.11","7,381.20","98.00"
"720,849,708.00","44.00","M","4.00","mestrado","solteiro","$80K - $120K","blue","37.00","3.00","1.00","3.00","14,388.73","7,042.39","85.00"
"789,312,033.00","48.00","F","4.00","doutorado","solteiro","menos que $40K","blue","38.00","3.00","3.00","3.00","3,874.10","4,921.65","51.00"
"778,742,358.00","44.00","M","4.00","mestrado","casado","$60K - $80K","blue","24.00","2.00","2.00","2.00","4,752.94","7,517.98","76.00"
"719,658,858.00","50.00","F","4.00","doutorado","casado","na","silver","36.00","3.00","1.00","2.00","34,516.65","7,042.30","73.00"
"713,425,383.00","59.00","F","1.00","ensino medio","solteiro","menos que $40K","blue","46.00","2.00","2.00","3.00","7,484.31","4,923.04","56.00"
"770,842,833.00","49.00","F","3.00","ensino medio","casado","na","silver","36.00","2.00","3.00","3.00","34,516.56","4,777.57","51.00"
"712,029,783.00","42.00","M","4.00","sem educacao formal","solteiro","$80K - $120K","silver","36.00","2.00","1.00","2.00","34,516.71","7,836.75","93.00"
"718,893,333.00","52.00","M","3.00","mestrado","casado","$60K - $80K","blue","36.00","3.00","2.00","3.00","18,336.54","7,509.70","84.00"
"711,203,658.00","46.00","M","3.00","mestrado","na","$40K - $60K","blue","34.00","3.00","1.00","6.00","2,259.58","7,745.68","88.00"
"718,567,758.00","41.00","M","1.00","graduacao","casado","$40K - $60K","blue","32.00","3.00","2.00","4.00","10,682.60","7,332.63","92.00"
"771,719,283.00","39.00","F","4.00","doutorado","casado","menos que $40K","blue","27.00","2.00","1.00","1.00","8,587.72","8,854.23","92.00"
"717,926,358.00","46.00","F","2.00","mestrado","solteiro","menos que $40K","blue","30.00","3.00","0.00","1.00","5,494.37","8,328.29","78.00"
"779,751,258.00","45.00","F","2.00","mestrado","casado","menos que $40K","blue","31.00","2.00","2.00","1.00","1,946.19","8,423.65","82.00"
"774,491,958.00","53.00","M","3.00","ensino medio","solteiro","$60K - $80K","blue","47.00","2.00","3.00","1.00","6,228.42","8,284.21","77.00"
"713,428,833.00","42.00","M","3.00","na","casado","$80K - $120K","blue","32.00","2.00","3.00","1.00","7,537.94","7,613.94","90.00"
"714,166,833.00","44.00","F","3.00","mestrado","solteiro","menos que $40K","silver","34.00","3.00","2.00","3.00","13,609.14","7,796.42","77.00"
"809,464,608.00","47.00","F","3.00","ensino medio","casado","na","silver","31.00","3.00","2.00","3.00","34,516.68","2,691.84","42.00"
"789,681,708.00","46.00","M","3.00","sem educacao formal","casado","$60K - $80K","gold","33.00","3.00","3.00","1.00","34,516.54","7,750.07","82.00"
"713,102,733.00","38.00","F","3.00","mestrado","solteiro","menos que $40K","gold","31.00","2.00","2.00","3.00","15,987.81","8,195.82","94.00"
"715,195,383.00","46.00","F","3.00","mestrado","divorciado","menos que $40K","blue","36.00","3.00","2.00","2.00","2,391.33","7,649.25","101.00"
"812,408,058.00","39.00","M","2.00","na","na","$120K +","blue","34.00","2.00","2.00","2.00","34,516.45","7,845.66","92.00"
"787,226,508.00","47.00","M","2.00","graduacao","solteiro","$60K - $80K","blue","41.00","2.00","3.00","3.00","20,811.13","7,192.74","82.00"
"713,537,733.00","46.00","M","4.00","doutorado","na","$60K - $80K","gold","36.00","2.00","3.00","2.00","34,516.54","7,582.92","95.00"
"715,170,183.00","45.00","M","2.00","mestrado","casado","$40K - $60K","blue","36.00","2.00","3.00","1.00","3,735.73","7,059.14","82.00"
"717,109,983.00","50.00","F","2.00","ensino medio","casado","$40K - $60K","blue","39.00","3.00","2.00","2.00","2,275.13","7,768.15","83.00"
"713,208,033.00","43.00","F","3.00","ensino medio","casado","menos que $40K","blue","36.00","2.00","0.00","3.00","7,350.40","7,679.97","64.00"
"712,788,258.00","48.00","M","3.00","graduacao","casado","$40K - $60K","blue","34.00","2.00","1.00","2.00","1,913.76","7,265.88","80.00"
"758,382,183.00","50.00","F","3.00","mestrado","na","menos que $40K","blue","43.00","2.00","3.00","3.00","4,249.79","8,186.49","93.00"
"715,469,583.00","40.00","F","2.00","mestrado","na","$40K - $60K","blue","36.00","3.00","2.00","1.00","2,136.72","7,782.63","88.00"
"709,235,058.00","46.00","M","4.00","graduacao","casado","$40K - $60K","silver","36.00","3.00","2.00","2.00","18,956.77","8,032.63","88.00"
"714,786,483.00","45.00","M","4.00","graduacao","solteiro","$60K - $80K","blue","35.00","2.00","3.00","2.00","13,445.84","7,377.77","82.00"
"713,299,758.00","53.00","M","1.00","ensino medio","solteiro","menos que $40K","blue","36.00","3.00","3.00","3.00","8,979.78","7,422.47","87.00"
"771,912,408.00","49.00","F","2.00","mestrado","casado","menos que $40K","blue","38.00","3.00","1.00","3.00","6,674.59","7,468.71","92.00"
"721,445,658.00","52.00","F","2.00","doutorado","solteiro","menos que $40K","blue","34.00","3.00","3.00","3.00","6,265.09","8,162.21","89.00"
"719,787,633.00","47.00","M","0.00","mestrado","casado","$80K - $120K","silver","36.00","3.00","1.00","2.00","34,516.71","7,535.66","92.00"
"713,697,933.00","47.00","M","2.00","sem educacao formal","solteiro","$80K - $120K","blue","36.00","3.00","2.00","2.00","34,516.61","7,827.49","77.00"
"712,208,658.00","43.00","M","2.00","ensino medio","solteiro","$60K - $80K","blue","33.00","1.00","1.00","2.00","13,165.20","8,126.12","95.00"
"708,219,108.00","49.00","M","3.00","graduacao","divorciado","$80K - $120K","blue","38.00","2.00","3.00","3.00","9,959.92","7,300.59","77.00"
"709,065,483.00","40.00","F","3.00","graduacao","divorciado","$40K - $60K","blue","28.00","2.00","3.00","2.00","9,243.55","7,841.86","82.00"
"715,237,683.00","53.00","F","4.00","mestrado","solteiro","menos que $40K","blue","44.00","1.00","3.00","1.00","4,737.60","7,802.70","88.00"
"712,925,808.00","51.00","F","1.00","na","casado","$40K - $60K","blue","36.00","2.00","2.00","3.00","2,710.82","4,724.02","60.00"
"788,931,558.00","46.00","M","2.00","ensino medio","solteiro","$40K - $60K","blue","32.00","1.00","2.00","2.00","2,000.11","7,694.56","85.00"
"717,521,508.00","41.00","M","3.00","ensino medio","solteiro","$80K - $120K","gold","28.00","2.00","0.00","2.00","34,516.20","6,932.68","87.00"
"713,688,933.00","42.00","F","0.00","na","casado","menos que $40K","blue","28.00","1.00","1.00","1.00","8,798.87","8,020.55","74.00"
"712,405,908.00","50.00","M","2.00","ensino medio","na","$120K +","blue","40.00","1.00","3.00","2.00","24,670.58","7,772.03","76.00"
"789,298,833.00","51.00","M","2.00","sem educacao formal","divorciado","$80K - $120K","blue","40.00","1.00","3.00","2.00","23,453.96","7,555.10","96.00"
"715,729,683.00","44.00","M","3.00","ensino medio","solteiro","$120K +","silver","36.00","1.00","2.00","2.00","34,516.59","7,936.00","76.00"
"717,682,233.00","49.00","M","4.00","sem educacao formal","casado","$60K - $80K","blue","36.00","1.00","2.00","2.00","6,139.27","7,906.04","80.00"
"712,266,633.00","51.00","F","2.00","na","casado","$40K - $60K","blue","36.00","2.00","1.00","2.00","14,800.38","8,796.21","94.00"
"719,272,458.00","53.00","F","5.00","mestrado","solteiro","$40K - $60K","blue","41.00","2.00","3.00","1.00","9,815.04","7,962.84","89.00"
"780,769,308.00","49.00","F","4.00","na","solteiro","menos que $40K","blue","29.00","1.00","2.00","3.00","3,919.62","7,685.42","85.00"
"721,468,533.00","59.00","M","1.00","mestrado","solteiro","na","blue","36.00","1.00","2.00","5.00","12,265.86","7,470.16","82.00"
"816,615,633.00","47.00","F","2.00","doutorado","casado","$40K - $60K","blue","42.00","2.00","1.00","3.00","3,256.29","7,075.43","89.00"
"720,167,508.00","50.00","M","3.00","sem educacao formal","solteiro","$80K - $120K","blue","35.00","1.00","1.00","2.00","19,000.03","7,664.62","74.00"
"711,152,658.00","44.00","M","4.00","mestrado","solteiro","$120K +","silver","36.00","2.00","1.00","2.00","34,516.52","7,219.83","86.00"
"771,772,083.00","48.00","M","4.00","mestrado","casado","$60K - $80K","blue","37.00","2.00","1.00","1.00","13,197.50","8,424.90","84.00"
"708,419,733.00","47.00","M","3.00","graduacao","solteiro","$60K - $80K","blue","39.00","5.00","2.00","3.00","22,599.25","4,739.04","55.00"
"709,372,608.00","43.00","M","4.00","sem educacao formal","casado","$60K - $80K","blue","31.00","1.00","2.00","1.00","23,457.91","7,370.03","96.00"
"788,907,033.00","40.00","M","2.00","ensino medio","na","$80K - $120K","blue","26.00","1.00","1.00","3.00","5,238.91","7,321.88","73.00"
"711,136,008.00","41.00","M","4.00","mestrado","solteiro","$80K - $120K","blue","33.00","1.00","3.00","1.00","31,560.89","7,641.45","93.00"
"716,691,783.00","46.00","F","3.00","ensino medio","solteiro","menos que $40K","blue","36.00","2.00","3.00","2.00","6,218.30","7,689.04","84.00"
"812,618,883.00","47.00","M","2.00","ensino medio","divorciado","na","silver","42.00","1.00","2.00","2.00","34,516.22","7,774.73","95.00"
"715,908,558.00","44.00","M","0.00","mestrado","na","$60K - $80K","silver","36.00","1.00","1.00","1.00","29,572.33","7,566.83","88.00"
"718,024,908.00","52.00","F","2.00","mestrado","na","menos que $40K","blue","40.00","2.00","3.00","1.00","2,743.04","6,993.82","97.00"
"709,558,608.00","39.00","M","3.00","sem educacao formal","solteiro","$80K - $120K","blue","31.00","2.00","3.00","2.00","2,844.54","7,345.75","73.00"
"824,177,733.00","53.00","F","2.00","ensino medio","solteiro","menos que $40K","blue","49.00","1.00","3.00","2.00","9,678.96","7,682.16","90.00"
"719,784,708.00","49.00","M","0.00","na","casado","$80K - $120K","blue","36.00","1.00","1.00","2.00","26,882.25","7,409.45","89.00"
"717,535,083.00","52.00","F","2.00","doutorado","casado","menos que $40K","blue","40.00","2.00","1.00","2.00","5,207.10","7,153.54","84.00"
"712,453,308.00","46.00","M","4.00","ensino medio","divorciado","$40K - $60K","silver","36.00","2.00","3.00","2.00","15,034.42","7,737.01","84.00"
"721,008,933.00","44.00","F","2.00","mestrado","divorciado","$40K - $60K","blue","36.00","1.00","2.00","1.00","3,107.00","7,535.49","87.00"
"720,859,533.00","52.00","F","2.00","ensino medio","solteiro","$40K - $60K","blue","39.00","2.00","1.00","1.00","12,214.99","8,426.49","105.00"
"789,556,533.00","52.00","M","4.00","mestrado","casado","$80K - $120K","blue","45.00","2.00","3.00","2.00","23,070.78","8,070.93","81.00"
"717,656,433.00","50.00","F","2.00","mestrado","solteiro","menos que $40K","blue","40.00","1.00","2.00","2.00","2,167.82","7,199.67","83.00"
"792,524,358.00","55.00","M","3.00","ensino medio","solteiro","$80K - $120K","gold","49.00","2.00","3.00","1.00","34,516.05","7,917.18","95.00"
"758,211,483.00","45.00","M","5.00","na","casado","$60K - $80K","blue","38.00","1.00","3.00","2.00","6,895.47","8,778.12","85.00"
"801,380,808.00","44.00","M","2.00","doutorado","casado","$80K - $120K","blue","38.00","1.00","1.00","2.00","25,894.31","4,847.01","49.00"
"716,329,383.00","46.00","F","3.00","mestrado","solteiro","menos que $40K","blue","36.00","4.00","3.00","2.00","3,138.91","4,724.28","56.00"
"716,871,633.00","49.00","M","1.00","sem educacao formal","solteiro","$120K +","blue","38.00","2.00","3.00","2.00","12,055.66","7,222.80","93.00"
"718,491,708.00","53.00","F","2.00","graduacao","solteiro","na","blue","38.00","2.00","3.00","3.00","16,592.37","7,642.19","89.00"
