id,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
9354,32.00,M,2.00,mestrado,casado,$80K - $120K,blue,36.00,2.00,2.00,1.00,"25,438.61","16,485.32",104.00
9355,46.00,F,3.00,ensino medio,solteiro,menos que $40K,blue,36.00,1.00,2.00,2.00,"3,759.90","15,331.37",106.00
9356,52.00,F,2.00,ensino medio,solteiro,menos que $40K,blue,36.00,1.00,3.00,2.00,"3,029.82","14,934.02",113.00
9357,30.00,F,.00,mestrado,divorciado,menos que $40K,blue,18.00,5.00,1.00,1.00,"4,203.67","7,292.34",68.00
9358,48.00,M,4.00,ensino medio,casado,$80K - $120K,blue,36.00,1.00,2.00,1.00,"21,526.94","14,441.77",105.00
9359,55.00,F,2.00,mestrado,casado,menos que $40K,silver,45.00,6.00,3.00,3.00,"12,207.82","5,838.62",74.00
9360,39.00,F,2.00,mestrado,solteiro,na,silver,35.00,1.00,3.00,3.00,"32,089.35","13,796.69",121.00
9361,43.00,F,3.00,na,casado,menos que $40K,blue,27.00,1.00,2.00,2.00,"3,541.65","14,511.23",123.00
9362,43.00,M,4.00,ensino medio,casado,$40K - $60K,blue,32.00,2.00,2.00,2.00,"7,139.02","14,802.36",112.00
9363,47.00,F,3.00,na,casado,menos que $40K,blue,42.00,1.00,3.00,2.00,"3,669.56","13,931.03",112.00
9364,57.00,M,3.00,na,solteiro,$60K - $80K,blue,51.00,1.00,1.00,6.00,"5,859.79","8,004.09",82.00
9365,53.00,M,2.00,na,divorciado,$80K - $120K,blue,48.00,2.00,2.00,1.00,"15,594.74","13,016.23",118.00
9366,48.00,M,3.00,mestrado,casado,$120K +,gold,36.00,1.00,2.00,4.00,"34,516.40","15,552.31",108.00
9367,50.00,F,2.00,ensino medio,solteiro,menos que $40K,blue,41.00,2.00,2.00,3.00,"6,704.42","12,576.33",103.00
9368,53.00,M,3.00,sem educacao formal,casado,$60K - $80K,silver,38.00,1.00,2.00,3.00,"32,417.00","14,381.65",121.00
9369,48.00,M,1.00,mestrado,solteiro,$80K - $120K,blue,36.00,1.00,1.00,3.00,"2,754.46","13,991.23",125.00
9370,41.00,M,3.00,na,casado,$60K - $80K,silver,29.00,1.00,4.00,3.00,"27,945.16","8,345.63",70.00
9371,51.00,M,2.00,sem educacao formal,solteiro,$120K +,blue,35.00,1.00,2.00,2.00,"34,516.58","16,428.09",123.00
9372,51.00,F,2.00,na,casado,menos que $40K,blue,37.00,1.00,3.00,2.00,"7,098.48","13,139.10",102.00
9373,39.00,F,2.00,graduacao,solteiro,menos que $40K,silver,20.00,1.00,3.00,2.00,"12,338.45","15,869.91",109.00
9374,51.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,42.00,1.00,2.00,3.00,"16,703.73","15,472.55",122.00
9375,43.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,24.00,2.00,2.00,2.00,"16,667.90","15,301.89",115.00
9376,54.00,M,1.00,doutorado,na,$80K - $120K,blue,36.00,1.00,2.00,3.00,"18,512.78","8,019.59",57.00
9377,47.00,M,3.00,sem educacao formal,solteiro,$60K - $80K,blue,35.00,2.00,1.00,3.00,"14,131.62","12,779.50",103.00
9378,51.00,F,3.00,mestrado,solteiro,menos que $40K,blue,36.00,1.00,1.00,3.00,"3,276.02","14,212.45",116.00
9379,38.00,M,4.00,doutorado,solteiro,$80K - $120K,silver,36.00,1.00,1.00,3.00,"34,516.52","15,584.58",114.00
9380,38.00,F,2.00,sem educacao formal,casado,menos que $40K,blue,28.00,1.00,2.00,1.00,"3,629.09","15,982.42",113.00
9381,44.00,F,4.00,na,solteiro,menos que $40K,silver,36.00,2.00,3.00,3.00,"13,067.77","15,172.74",118.00
9382,32.00,M,3.00,ensino medio,solteiro,$40K - $60K,blue,36.00,2.00,1.00,2.00,"3,845.63","14,593.06",110.00
9383,41.00,M,5.00,sem educacao formal,solteiro,$80K - $120K,blue,32.00,4.00,3.00,3.00,"12,094.68","8,607.68",90.00
9384,50.00,M,3.00,mestrado,casado,$120K +,blue,35.00,1.00,2.00,1.00,"34,516.66","14,474.76",121.00
9385,60.00,F,1.00,mestrado,casado,na,blue,52.00,2.00,3.00,3.00,"13,312.28","14,336.54",106.00
9386,38.00,F,1.00,doutorado,solteiro,menos que $40K,blue,36.00,2.00,2.00,2.00,"3,466.74","13,140.95",94.00
9387,59.00,M,.00,ensino medio,solteiro,$40K - $60K,silver,52.00,1.00,1.00,2.00,"15,223.80","14,230.82",111.00
9388,53.00,M,1.00,ensino medio,casado,$120K +,gold,44.00,1.00,3.00,6.00,"34,516.48","13,247.27",107.00
9389,40.00,F,2.00,graduacao,solteiro,menos que $40K,blue,36.00,4.00,3.00,2.00,"5,989.43","5,843.76",60.00
9390,45.00,M,5.00,ensino medio,divorciado,$120K +,blue,36.00,2.00,2.00,3.00,"5,287.73","8,392.34",69.00
9391,53.00,M,1.00,ensino medio,na,$40K - $60K,blue,43.00,2.00,3.00,1.00,"9,060.87","14,305.99",102.00
9392,56.00,M,2.00,ensino medio,na,$80K - $120K,blue,36.00,1.00,1.00,1.00,"4,731.16","14,952.76",118.00
9393,60.00,F,.00,mestrado,solteiro,$40K - $60K,blue,47.00,1.00,3.00,2.00,"9,502.61","14,418.38",100.00
9394,42.00,M,3.00,mestrado,casado,$80K - $120K,blue,36.00,1.00,.00,3.00,"29,738.20","14,270.67",97.00
9395,48.00,F,1.00,na,solteiro,menos que $40K,blue,36.00,1.00,2.00,1.00,"3,918.15","15,867.78",103.00
9396,58.00,F,1.00,na,casado,menos que $40K,blue,40.00,1.00,3.00,2.00,"3,944.43","15,315.71",124.00
9397,55.00,M,2.00,sem educacao formal,casado,$120K +,blue,48.00,2.00,2.00,1.00,"6,577.65","14,229.62",120.00
9398,51.00,M,1.00,mestrado,casado,$120K +,gold,37.00,2.00,1.00,3.00,"34,516.52","13,021.03",117.00
9399,46.00,M,2.00,doutorado,casado,$80K - $120K,blue,26.00,1.00,1.00,3.00,"34,516.73","14,279.68",97.00
9400,45.00,M,4.00,mestrado,na,$60K - $80K,blue,33.00,1.00,1.00,5.00,"8,670.31","13,767.38",96.00
9401,40.00,M,3.00,mestrado,solteiro,$80K - $120K,blue,20.00,1.00,2.00,2.00,"32,554.24","8,528.67",87.00
9402,56.00,F,1.00,ensino medio,na,$40K - $60K,blue,36.00,2.00,3.00,1.00,"8,331.22","14,324.26",103.00
9403,34.00,F,4.00,ensino medio,solteiro,na,silver,26.00,2.00,2.00,2.00,"32,056.64","12,595.77",106.00
9404,48.00,M,3.00,sem educacao formal,casado,$60K - $80K,blue,36.00,1.00,2.00,1.00,"15,524.68","13,819.26",106.00
9405,45.00,F,3.00,mestrado,casado,menos que $40K,blue,40.00,2.00,3.00,1.00,"4,010.34","14,354.52",101.00
9406,42.00,M,5.00,ensino medio,casado,$60K - $80K,blue,36.00,2.00,3.00,4.00,"3,275.63","14,830.98",112.00
9407,49.00,M,1.00,na,solteiro,$60K - $80K,blue,37.00,1.00,2.00,2.00,"18,349.43","16,422.09",110.00
9408,35.00,M,2.00,doutorado,solteiro,$60K - $80K,blue,24.00,2.00,1.00,3.00,"3,388.14","13,557.06",100.00
9409,32.00,M,.00,doutorado,solteiro,$40K - $60K,blue,14.00,1.00,3.00,1.00,"4,015.16","8,363.00",65.00
9410,34.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,36.00,2.00,2.00,3.00,"9,719.06","9,183.48",51.00
9411,33.00,M,2.00,doutorado,solteiro,$80K - $120K,blue,24.00,2.00,2.00,3.00,"4,178.12","16,216.90",107.00
9412,40.00,M,2.00,graduacao,casado,$40K - $60K,gold,31.00,1.00,1.00,2.00,"3,735.84","15,039.81",130.00
9413,43.00,M,4.00,sem educacao formal,casado,$60K - $80K,silver,30.00,1.00,1.00,3.00,"29,856.06","14,887.34",119.00
9414,29.00,M,1.00,sem educacao formal,solteiro,$40K - $60K,blue,22.00,2.00,3.00,3.00,"11,522.84","13,720.23",119.00
9415,42.00,M,3.00,mestrado,casado,$40K - $60K,blue,37.00,2.00,3.00,2.00,"3,161.48","13,692.83",117.00
9416,48.00,M,2.00,mestrado,casado,$80K - $120K,blue,28.00,1.00,3.00,3.00,"14,774.14","8,293.36",63.00
9417,39.00,M,4.00,na,casado,$60K - $80K,gold,36.00,4.00,2.00,3.00,"34,516.50","8,248.32",66.00
9418,51.00,F,2.00,mestrado,casado,menos que $40K,blue,47.00,2.00,1.00,2.00,"5,118.13","14,593.91",109.00
9419,41.00,M,2.00,graduacao,casado,$80K - $120K,blue,33.00,2.00,3.00,3.00,"14,682.70","8,193.10",72.00
9420,42.00,M,4.00,sem educacao formal,casado,$40K - $60K,blue,33.00,1.00,2.00,2.00,"3,108.84","14,763.47",99.00
9421,32.00,M,3.00,mestrado,casado,$60K - $80K,blue,36.00,1.00,1.00,1.00,"3,223.05","13,648.85",103.00
9422,43.00,M,1.00,mestrado,casado,$120K +,blue,34.00,5.00,3.00,1.00,"28,612.50","14,727.85",105.00
9423,50.00,M,1.00,mestrado,casado,$60K - $80K,silver,37.00,1.00,1.00,1.00,"6,224.98","13,503.42",112.00
9424,44.00,M,4.00,doutorado,casado,$80K - $120K,blue,27.00,1.00,1.00,2.00,"24,134.65","13,311.71",110.00
9425,36.00,M,4.00,ensino medio,solteiro,$120K +,blue,36.00,1.00,3.00,3.00,"27,929.91","14,755.06",123.00
9426,44.00,F,4.00,sem educacao formal,solteiro,$40K - $60K,blue,34.00,1.00,3.00,3.00,"3,657.75","14,802.19",95.00
9427,47.00,F,3.00,doutorado,casado,menos que $40K,blue,28.00,1.00,1.00,3.00,"8,257.33","13,769.09",104.00
9428,45.00,F,4.00,graduacao,solteiro,$40K - $60K,gold,30.00,1.00,1.00,2.00,"23,051.62","14,393.74",107.00
9429,53.00,F,2.00,sem educacao formal,solteiro,$40K - $60K,blue,42.00,2.00,3.00,1.00,"14,839.85","14,625.76",115.00
9430,43.00,M,3.00,na,casado,$60K - $80K,blue,34.00,1.00,1.00,3.00,"3,755.97","14,402.10",110.00
9431,48.00,M,5.00,na,solteiro,$60K - $80K,blue,36.00,2.00,.00,3.00,"3,862.38","15,282.78",125.00
9432,37.00,M,1.00,doutorado,na,$60K - $80K,blue,36.00,1.00,1.00,3.00,"7,539.54","15,293.08",129.00
9433,43.00,M,4.00,ensino medio,casado,$80K - $120K,blue,35.00,2.00,2.00,3.00,"10,588.46","7,886.72",70.00
9434,59.00,M,2.00,mestrado,solteiro,$40K - $60K,blue,50.00,2.00,2.00,1.00,"11,808.00","13,751.87",113.00
9435,31.00,M,1.00,ensino medio,divorciado,$40K - $60K,silver,26.00,1.00,3.00,1.00,"15,504.27","14,181.76",126.00
9436,52.00,F,4.00,sem educacao formal,divorciado,na,blue,42.00,4.00,1.00,4.00,"12,091.06","8,127.48",74.00
9437,41.00,M,3.00,ensino medio,casado,$80K - $120K,blue,33.00,2.00,1.00,1.00,"13,818.52","13,209.23",101.00
9438,53.00,F,2.00,na,casado,$40K - $60K,blue,48.00,2.00,3.00,3.00,"4,442.58","14,437.84",109.00
9439,55.00,M,3.00,ensino medio,casado,$60K - $80K,blue,50.00,2.00,2.00,1.00,"5,282.18","13,513.77",115.00
9440,41.00,M,3.00,graduacao,casado,$80K - $120K,blue,28.00,1.00,3.00,1.00,"34,516.19","13,083.37",93.00
9441,55.00,M,1.00,ensino medio,solteiro,$80K - $120K,blue,42.00,1.00,2.00,4.00,"34,516.99","12,192.02",112.00
9442,31.00,F,1.00,na,casado,menos que $40K,silver,36.00,2.00,1.00,3.00,"10,353.32","15,028.28",124.00
9443,48.00,M,3.00,mestrado,casado,$80K - $120K,blue,43.00,1.00,1.00,4.00,"9,959.38","14,948.66",125.00
9444,42.00,M,2.00,mestrado,casado,$60K - $80K,blue,36.00,2.00,1.00,2.00,"6,280.53","14,109.60",92.00
9445,57.00,M,4.00,na,divorciado,$120K +,blue,36.00,2.00,3.00,2.00,"13,694.32","9,040.47",63.00
9446,34.00,M,2.00,mestrado,solteiro,menos que $40K,blue,23.00,1.00,2.00,3.00,"8,940.06","14,459.43",97.00
9447,54.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,45.00,2.00,1.00,3.00,"6,546.62","14,103.05",112.00
9448,46.00,F,2.00,na,casado,na,silver,39.00,1.00,2.00,1.00,"32,587.77","15,958.62",113.00
9449,38.00,M,2.00,mestrado,solteiro,$60K - $80K,blue,25.00,1.00,1.00,1.00,"11,474.21","13,041.20",98.00
9450,40.00,M,5.00,na,solteiro,$120K +,silver,31.00,1.00,3.00,3.00,"34,516.25","14,204.69",96.00
9451,56.00,F,2.00,ensino medio,casado,menos que $40K,blue,46.00,4.00,3.00,3.00,"9,463.22","7,106.59",61.00
9452,44.00,M,3.00,doutorado,casado,$40K - $60K,blue,36.00,1.00,2.00,1.00,"12,552.37","15,508.21",95.00
9453,39.00,M,2.00,mestrado,solteiro,$60K - $80K,blue,24.00,2.00,2.00,3.00,"21,679.43","15,581.38",115.00
9454,42.00,M,5.00,doutorado,na,$40K - $60K,blue,36.00,1.00,2.00,2.00,"10,531.77","14,955.73",118.00
9455,60.00,F,1.00,sem educacao formal,solteiro,menos que $40K,blue,47.00,1.00,2.00,3.00,"4,905.99","15,478.75",109.00
9456,35.00,M,3.00,graduacao,na,$80K - $120K,silver,29.00,2.00,2.00,2.00,"34,516.29","12,847.72",106.00
9457,42.00,M,3.00,mestrado,solteiro,$80K - $120K,silver,31.00,2.00,3.00,2.00,"34,516.94","14,626.73",97.00
9458,30.00,M,2.00,mestrado,casado,menos que $40K,silver,18.00,1.00,3.00,1.00,"10,017.53","9,299.20",68.00
9459,37.00,M,2.00,sem educacao formal,na,$80K - $120K,blue,18.00,1.00,2.00,1.00,"31,832.75","10,201.17",59.00
9460,37.00,F,1.00,mestrado,casado,menos que $40K,blue,19.00,2.00,2.00,3.00,"5,843.16","13,299.51",95.00
9461,43.00,M,2.00,mestrado,solteiro,$80K - $120K,blue,36.00,2.00,1.00,2.00,"34,427.62","13,545.25",112.00
9462,34.00,M,3.00,ensino medio,na,$80K - $120K,silver,21.00,1.00,3.00,2.00,"34,516.69","9,177.78",50.00
9463,48.00,M,3.00,na,na,$80K - $120K,platinum,40.00,1.00,3.00,2.00,"34,516.21","13,853.14",98.00
9464,31.00,M,.00,mestrado,divorciado,$80K - $120K,silver,19.00,1.00,3.00,3.00,"34,516.83","14,969.19",96.00
9465,47.00,F,3.00,doutorado,casado,menos que $40K,blue,35.00,2.00,2.00,3.00,"4,779.86","8,912.18",63.00
9466,51.00,M,1.00,na,solteiro,$60K - $80K,blue,22.00,2.00,3.00,3.00,"4,248.75","13,958.11",116.00
9467,43.00,M,.00,doutorado,solteiro,$40K - $60K,blue,37.00,1.00,3.00,2.00,"7,872.52","13,746.25",104.00
9468,41.00,F,3.00,mestrado,na,menos que $40K,blue,13.00,1.00,2.00,3.00,"6,077.70","12,489.97",97.00
9469,48.00,F,3.00,mestrado,solteiro,menos que $40K,blue,36.00,2.00,1.00,3.00,"3,882.41","13,980.85",128.00
9470,41.00,F,2.00,ensino medio,casado,menos que $40K,blue,24.00,1.00,1.00,1.00,"7,208.00","13,730.88",96.00
9471,48.00,F,4.00,na,solteiro,$40K - $60K,blue,36.00,1.00,2.00,1.00,"6,121.57","14,224.76",117.00
9472,40.00,M,4.00,sem educacao formal,solteiro,$80K - $120K,blue,36.00,6.00,2.00,3.00,"34,516.12","8,659.39",81.00
9473,32.00,M,1.00,sem educacao formal,casado,$40K - $60K,blue,36.00,2.00,3.00,2.00,"3,535.37","14,080.71",85.00
9474,55.00,F,2.00,na,solteiro,na,silver,37.00,2.00,3.00,2.00,"34,516.41","8,472.96",80.00
9475,50.00,M,1.00,mestrado,solteiro,$80K - $120K,silver,43.00,6.00,3.00,3.00,"34,516.04","9,045.37",72.00
9476,49.00,M,2.00,na,casado,$60K - $80K,blue,36.00,2.00,2.00,1.00,"6,224.71","14,238.37",93.00
9477,37.00,F,.00,doutorado,solteiro,menos que $40K,blue,36.00,2.00,3.00,2.00,"9,178.00","14,932.11",110.00
9478,31.00,M,1.00,ensino medio,casado,$60K - $80K,blue,24.00,2.00,3.00,1.00,"4,328.26","14,731.03",120.00
9479,52.00,M,2.00,graduacao,casado,$80K - $120K,blue,36.00,1.00,2.00,2.00,"9,959.63","15,195.03",99.00
9480,60.00,F,.00,sem educacao formal,solteiro,menos que $40K,blue,47.00,1.00,2.00,2.00,"9,634.26","14,218.95",102.00
9481,35.00,F,2.00,na,divorciado,na,blue,31.00,2.00,2.00,2.00,"19,033.41","16,033.95",116.00
9482,48.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,39.00,2.00,1.00,3.00,"8,624.01","15,738.86",111.00
9483,44.00,M,3.00,mestrado,divorciado,$40K - $60K,blue,32.00,1.00,2.00,2.00,"3,575.61","7,672.08",66.00
9484,44.00,F,2.00,mestrado,na,$40K - $60K,blue,34.00,2.00,3.00,3.00,"5,508.37","7,507.74",78.00
9485,31.00,M,2.00,mestrado,solteiro,menos que $40K,blue,19.00,1.00,3.00,2.00,"5,871.74","15,645.67",117.00
9486,56.00,M,1.00,sem educacao formal,solteiro,$60K - $80K,blue,36.00,6.00,3.00,4.00,"15,219.43","7,625.96",78.00
9487,46.00,M,2.00,sem educacao formal,solteiro,$120K +,blue,32.00,2.00,1.00,3.00,"34,516.68","15,754.79",121.00
9488,29.00,M,1.00,sem educacao formal,casado,$40K - $60K,blue,23.00,1.00,1.00,3.00,"8,147.07","14,912.10",114.00
9489,37.00,F,2.00,doutorado,solteiro,menos que $40K,blue,28.00,1.00,1.00,3.00,"3,525.26","13,625.51",110.00
9490,32.00,M,1.00,mestrado,casado,$40K - $60K,blue,24.00,1.00,2.00,1.00,"9,711.29","14,926.95",115.00
9491,52.00,M,2.00,ensino medio,casado,$80K - $120K,blue,47.00,1.00,1.00,1.00,"11,358.54","14,327.77",92.00
9492,58.00,F,3.00,mestrado,casado,menos que $40K,blue,47.00,1.00,1.00,2.00,"6,765.85","14,133.29",124.00
9493,41.00,M,4.00,mestrado,casado,$80K - $120K,blue,36.00,1.00,6.00,3.00,"4,725.09","9,134.05",77.00
9494,50.00,F,4.00,mestrado,solteiro,menos que $40K,blue,37.00,1.00,3.00,2.00,"3,699.68","7,297.52",71.00
9495,29.00,M,1.00,mestrado,casado,$80K - $120K,silver,36.00,1.00,1.00,2.00,"34,516.39","13,971.08",116.00
9496,32.00,F,.00,ensino medio,divorciado,menos que $40K,blue,25.00,2.00,.00,3.00,"8,851.01","14,783.99",110.00
9497,52.00,F,1.00,graduacao,na,menos que $40K,blue,39.00,1.00,1.00,2.00,"8,506.11","14,289.29",113.00
9498,48.00,M,2.00,mestrado,divorciado,menos que $40K,blue,36.00,1.00,2.00,3.00,"3,442.14","14,618.45",100.00
9499,33.00,F,2.00,mestrado,casado,menos que $40K,blue,24.00,1.00,2.00,3.00,"3,731.01","13,234.89",92.00
9500,51.00,F,2.00,na,casado,menos que $40K,blue,46.00,1.00,3.00,6.00,"7,744.72","16,059.27",124.00
9501,46.00,M,2.00,ensino medio,solteiro,$40K - $60K,blue,32.00,2.00,2.00,3.00,"5,972.91","14,227.43",116.00
9502,47.00,M,2.00,na,divorciado,$80K - $120K,blue,37.00,1.00,2.00,2.00,"21,714.34","13,270.64",104.00
9503,32.00,M,1.00,sem educacao formal,solteiro,$80K - $120K,blue,15.00,2.00,1.00,2.00,"3,371.51","13,432.87",118.00
9504,50.00,F,2.00,mestrado,casado,menos que $40K,blue,38.00,2.00,1.00,1.00,"9,546.88","14,211.16",111.00
9505,28.00,F,1.00,doutorado,solteiro,menos que $40K,blue,14.00,2.00,3.00,3.00,"3,848.09","14,054.12",105.00
9506,44.00,M,3.00,mestrado,solteiro,$40K - $60K,blue,40.00,1.00,1.00,3.00,"9,199.16","15,367.74",123.00
9507,43.00,M,2.00,ensino medio,casado,$60K - $80K,blue,31.00,2.00,1.00,3.00,"13,381.93","14,532.50",116.00
9508,50.00,F,1.00,mestrado,solteiro,$40K - $60K,blue,36.00,2.00,3.00,1.00,"2,833.90","14,341.82",101.00
9509,53.00,F,2.00,doutorado,solteiro,na,blue,41.00,2.00,3.00,2.00,"15,101.17","13,545.29",96.00
9510,58.00,F,3.00,na,casado,menos que $40K,blue,48.00,2.00,2.00,1.00,"3,603.97","14,235.40",101.00
9511,51.00,F,.00,doutorado,solteiro,menos que $40K,blue,38.00,2.00,2.00,2.00,"4,132.78","13,820.59",129.00
9512,39.00,F,.00,graduacao,solteiro,menos que $40K,blue,36.00,1.00,2.00,2.00,"4,366.68","15,451.77",127.00
9513,42.00,M,4.00,mestrado,solteiro,$40K - $60K,blue,36.00,1.00,2.00,1.00,"6,128.96","13,505.03",116.00
9514,44.00,M,3.00,mestrado,na,$60K - $80K,gold,29.00,2.00,2.00,3.00,"34,516.92","6,782.15",67.00
9515,44.00,F,4.00,ensino medio,solteiro,menos que $40K,blue,30.00,1.00,3.00,2.00,"6,882.18","13,836.57",113.00
9516,46.00,M,4.00,sem educacao formal,casado,$80K - $120K,blue,33.00,1.00,1.00,2.00,"13,490.93","13,159.19",105.00
9517,39.00,M,3.00,ensino medio,casado,$80K - $120K,blue,34.00,2.00,2.00,1.00,"17,978.77","15,657.32",114.00
9518,45.00,M,3.00,doutorado,casado,$40K - $60K,blue,30.00,2.00,2.00,2.00,"3,821.81","15,005.40",89.00
9519,41.00,F,2.00,mestrado,solteiro,menos que $40K,blue,21.00,2.00,3.00,3.00,"3,624.21","15,824.09",121.00
9520,42.00,F,3.00,ensino medio,solteiro,menos que $40K,blue,37.00,1.00,1.00,3.00,"3,787.24","16,220.10",120.00
9521,38.00,F,1.00,graduacao,solteiro,menos que $40K,blue,28.00,2.00,2.00,2.00,"4,623.55","14,730.98",118.00
9522,36.00,M,2.00,ensino medio,casado,$80K - $120K,blue,30.00,2.00,2.00,1.00,"4,343.26","14,463.85",119.00
9523,43.00,F,3.00,ensino medio,na,$40K - $60K,silver,25.00,1.00,1.00,2.00,"17,328.56","15,367.63",105.00
9524,51.00,F,3.00,ensino medio,casado,menos que $40K,blue,39.00,2.00,1.00,1.00,"3,803.63","14,397.31",117.00
9525,52.00,M,3.00,mestrado,casado,$60K - $80K,blue,44.00,1.00,1.00,2.00,"23,889.91","13,360.42",124.00
9526,50.00,F,3.00,mestrado,divorciado,na,silver,45.00,2.00,2.00,1.00,"34,516.31","15,071.83",103.00
9527,49.00,M,4.00,mestrado,solteiro,$80K - $120K,blue,36.00,2.00,2.00,3.00,"3,999.89","7,567.43",76.00
9528,44.00,M,4.00,na,solteiro,$80K - $120K,blue,26.00,1.00,1.00,2.00,"11,782.12","16,605.66",110.00
9529,43.00,F,4.00,na,solteiro,menos que $40K,blue,38.00,2.00,2.00,1.00,"3,220.93","13,339.94",90.00
9530,48.00,F,3.00,na,na,$40K - $60K,blue,42.00,2.00,1.00,1.00,"9,742.08","13,082.33",92.00
9531,55.00,M,3.00,mestrado,solteiro,$60K - $80K,blue,46.00,2.00,2.00,4.00,"4,178.03","7,914.95",54.00
9532,48.00,M,4.00,mestrado,casado,$80K - $120K,blue,34.00,1.00,1.00,1.00,"34,516.60","15,143.61",121.00
9533,45.00,M,4.00,mestrado,casado,$80K - $120K,blue,32.00,1.00,3.00,1.00,"26,819.49","14,450.47",111.00
9534,54.00,M,1.00,mestrado,divorciado,$80K - $120K,blue,44.00,1.00,3.00,3.00,"9,580.11","5,385.73",51.00
9535,47.00,F,4.00,na,solteiro,menos que $40K,blue,36.00,2.00,1.00,2.00,"7,940.05","15,445.54",118.00
9536,39.00,M,1.00,mestrado,solteiro,$60K - $80K,gold,36.00,1.00,2.00,3.00,"34,516.68","13,578.71",105.00
9537,47.00,M,2.00,sem educacao formal,casado,$40K - $60K,blue,39.00,2.00,2.00,2.00,"3,471.32","14,381.70",115.00
9538,51.00,M,2.00,na,solteiro,$120K +,blue,42.00,2.00,2.00,4.00,"14,938.73","8,192.95",80.00
9539,49.00,F,3.00,mestrado,divorciado,na,blue,42.00,2.00,3.00,2.00,"14,072.65","13,432.07",107.00
9540,58.00,F,1.00,na,casado,$40K - $60K,silver,53.00,1.00,3.00,3.00,"15,928.05","14,678.05",125.00
9541,40.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,30.00,6.00,3.00,2.00,"20,798.00","8,038.60",90.00
9542,60.00,F,1.00,mestrado,solteiro,menos que $40K,blue,45.00,2.00,1.00,3.00,"9,752.40","14,220.66",108.00
9543,53.00,M,1.00,na,solteiro,$40K - $60K,blue,45.00,1.00,1.00,2.00,"3,234.14","13,803.89",100.00
9544,45.00,M,2.00,mestrado,casado,$80K - $120K,blue,36.00,4.00,3.00,3.00,"24,844.23","6,549.62",75.00
9545,49.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,36.00,2.00,3.00,1.00,"3,091.00","14,198.48",101.00
9546,48.00,F,3.00,doutorado,divorciado,menos que $40K,blue,36.00,5.00,1.00,3.00,"9,943.21","8,325.81",54.00
9547,44.00,M,3.00,mestrado,casado,$60K - $80K,blue,36.00,1.00,3.00,2.00,"3,384.16","13,152.28",100.00
9548,29.00,F,1.00,sem educacao formal,solteiro,menos que $40K,blue,36.00,1.00,1.00,2.00,"3,640.28","13,306.64",99.00
9549,42.00,M,4.00,sem educacao formal,casado,$80K - $120K,silver,35.00,1.00,3.00,2.00,"34,516.44","14,672.59",110.00
9550,45.00,F,3.00,mestrado,casado,menos que $40K,silver,39.00,1.00,3.00,2.00,"10,186.44","14,023.25",106.00
9551,45.00,F,2.00,ensino medio,solteiro,menos que $40K,platinum,36.00,1.00,1.00,3.00,"15,987.55","15,513.54",127.00
9552,46.00,M,.00,graduacao,solteiro,$80K - $120K,blue,39.00,2.00,3.00,3.00,"16,983.55","8,526.15",79.00
9553,39.00,M,2.00,na,casado,$120K +,blue,36.00,6.00,3.00,3.00,"34,516.56","7,866.74",63.00
9554,32.00,M,2.00,sem educacao formal,solteiro,$80K - $120K,silver,20.00,2.00,3.00,3.00,"34,516.27","14,667.66",119.00
9555,38.00,M,2.00,ensino medio,solteiro,$80K - $120K,blue,31.00,1.00,2.00,3.00,"34,516.57","14,036.58",99.00
9556,50.00,F,4.00,na,casado,$40K - $60K,blue,41.00,1.00,2.00,2.00,"4,268.26","14,351.97",112.00
9557,50.00,F,2.00,ensino medio,casado,na,blue,40.00,2.00,2.00,3.00,"10,748.61","16,541.41",126.00
9558,37.00,F,2.00,na,casado,na,silver,21.00,2.00,2.00,2.00,"31,718.06","7,432.93",64.00
9559,42.00,M,2.00,graduacao,solteiro,$80K - $120K,blue,36.00,1.00,1.00,3.00,"9,959.99","8,847.84",85.00
9560,53.00,M,1.00,graduacao,casado,$80K - $120K,silver,36.00,2.00,2.00,2.00,"34,516.45","16,373.71",114.00
9561,52.00,M,1.00,ensino medio,solteiro,$60K - $80K,blue,45.00,1.00,1.00,5.00,"11,898.27","15,798.92",128.00
9562,57.00,M,2.00,doutorado,solteiro,$80K - $120K,silver,43.00,2.00,3.00,3.00,"34,516.22","7,842.50",61.00
9563,46.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,27.00,1.00,1.00,3.00,"13,056.58","14,280.20",102.00
9564,60.00,M,.00,mestrado,solteiro,menos que $40K,silver,47.00,1.00,3.00,1.00,"14,002.36","13,849.28",128.00
9565,40.00,M,3.00,mestrado,casado,$60K - $80K,blue,33.00,5.00,6.00,3.00,"5,500.04","7,720.37",67.00
9566,49.00,M,3.00,sem educacao formal,casado,$120K +,blue,38.00,2.00,3.00,3.00,"8,549.32","9,192.30",77.00
